0.01503253,305.1628,200,438.1008,270,315,0
0.03503253,305.1628,200,438.1008,270,315,0
0.05503253,304.515,200.0158,437.6253,270,315,0
0.07503253,304.1115,200.0048,437.3212,270,315,0
0.09503253,303.6047,200.0114,436.9547,270,315,0
0.1150325,303.1407,200.0082,436.6111,270,315,0
0.1350325,302.6592,200.01,436.2589,270,315,0
0.1550325,302.1848,200.0094,435.91,270,315,0
0.1750325,301.7075,200.0099,435.5599,270,315,0
0.1950325,301.2314,200.0099,435.2102,270,315,0
0.2150325,300.7548,200.0102,434.8604,270,315,0
0.2350325,300.2784,200.0103,434.5106,270,315,0
0.2550325,299.8019,200.0105,434.1608,270,315,0
0.2750325,299.3255,200.0107,433.811,270,315,0
0.2950325,298.8491,200.0108,433.4612,270,315,0
0.3150325,298.3726,200.011,433.1115,270,315,0
0.3350325,297.8962,200.0112,432.7617,270,315,0
0.3550325,297.4197,200.0113,432.4119,270,315,0
0.3750325,296.9433,200.0115,432.0621,270,315,0
0.3950325,296.4669,200.0117,431.7123,270,315,0
0.4150325,295.9904,200.0118,431.3625,270,315,0
0.4350325,295.514,200.012,431.0127,270,315,0
0.4550325,295.0375,200.0122,430.6629,270,315,0
0.4750325,294.5611,200.0123,430.3131,270,315,0
0.4950325,294.0847,200.0125,429.9633,270,315,0
0.5150325,293.6082,200.0127,429.6135,270,315,0
0.5350325,293.1318,200.0128,429.2637,270,315,0
0.5550325,292.6553,200.013,428.9139,270,315,0
0.5750325,292.1789,200.0132,428.5641,270,315,0
0.5950325,291.7025,200.0134,428.2144,270,315,0
0.6150325,291.226,200.0135,427.8646,270,315,0
0.6350325,290.7496,200.0137,427.5148,270,315,0
0.6550325,290.2731,200.0139,427.165,270,315,0
0.6750325,289.7967,200.014,426.8152,270,315,0
0.6950325,289.3203,200.0142,426.4654,270,315,0
0.7150325,288.8438,200.0144,426.1156,270,315,0
0.7350325,288.3674,200.0145,425.7658,270,315,0
0.7550325,287.8909,200.0147,425.416,270,315,0
0.7750325,287.4145,200.0149,425.0662,270,315,0
0.7950325,286.938,200.015,424.7164,270,315,0
0.8150325,286.4616,200.0152,424.3666,270,315,0
0.8350325,285.9852,200.0154,424.0168,270,315,0
0.8550325,285.5087,200.0155,423.6671,270,315,0
0.8750325,285.0323,200.0157,423.3173,270,315,0
0.8950325,284.5558,200.0159,422.9675,270,315,0
0.9150325,284.0794,200.016,422.6177,270,315,0
0.9350325,283.603,200.0162,422.2679,270,315,0
0.9550325,283.1265,200.0164,421.9181,270,315,0
0.9750325,282.6501,200.0165,421.5683,270,315,0
0.9950325,282.1736,200.0167,421.2185,270,315,0
1.015033,281.6972,200.0169,420.8687,270,315,0
1.035033,281.2208,200.017,420.5189,270,315,0
1.055032,280.7443,200.0172,420.1691,270,315,0
1.075032,280.2679,200.0174,419.8193,270,315,0
1.095032,279.7914,200.0175,419.4695,270,315,0
1.115033,279.315,200.0177,419.1198,270,315,0
1.135033,278.8386,200.0179,418.77,270,315,0
1.155033,278.3621,200.0181,418.4202,270,315,0
1.175032,277.8857,200.0182,418.0704,270,315,0
1.195032,277.4092,200.0184,417.7206,270,315,0
1.215032,276.9328,200.0186,417.3708,270,315,0
1.235033,276.4564,200.0187,417.021,270,315,0
1.255033,275.9799,200.0189,416.6712,270,315,0
1.275033,275.5035,200.0191,416.3214,270,315,0
1.295033,275.027,200.0192,415.9716,270,315,0
1.315032,274.5506,200.0194,415.6218,270,315,0
1.335032,274.0742,200.0196,415.272,270,315,0
1.355032,273.5977,200.0197,414.9222,270,315,0
1.375033,273.1213,200.0199,414.5724,270,315,0
1.395033,272.6448,200.0201,414.2227,270,315,0
1.415033,272.1684,200.0202,413.8729,270,315,0
1.435032,271.692,200.0204,413.5231,270,315,0
1.455032,271.2155,200.0206,413.1733,270,315,0
1.475032,270.7391,200.0207,412.8235,270,315,0
1.495033,270.2626,200.0209,412.4737,270,315,0
1.515033,269.7862,200.0211,412.1239,270,315,0
1.535033,269.3098,200.0212,411.7741,270,315,0
1.555032,268.8333,200.0214,411.4243,270,315,0
1.575032,268.3569,200.0215,411.0745,270,315,0
1.595032,267.8804,200.0217,410.7247,270,315,0
1.615033,267.404,200.0218,410.3749,270,315,0
1.635033,266.9276,200.022,410.0251,270,315,0
1.655033,266.4511,200.0221,409.6754,270,315,0
1.675032,265.9747,200.0223,409.3256,270,315,0
1.695032,265.4982,200.0224,408.9758,270,315,0
1.715032,265.0218,200.0226,408.626,270,315,0
1.735032,264.5453,200.0227,408.2762,270,315,0
1.755033,264.0689,200.0229,407.9264,270,315,0
1.775033,263.5925,200.023,407.5766,270,315,0
1.795033,263.116,200.0232,407.2268,270,315,0
1.815032,262.6396,200.0233,406.877,270,315,0
1.835032,262.1631,200.0235,406.5272,270,315,0
1.855032,261.6867,200.0237,406.1774,270,315,0
1.875033,261.2103,200.0238,405.8276,270,315,0
1.895033,260.7338,200.024,405.4778,270,315,0
1.915033,260.2574,200.0241,405.1281,270,315,0
1.935032,259.7809,200.0243,404.7783,270,315,0
1.955032,259.3045,200.0244,404.4285,270,315,0
1.975032,258.8281,200.0246,404.0787,270,315,0
1.995032,258.3516,200.0247,403.7289,270,315,0
2.015033,257.8752,200.0249,403.3791,270,315,0
2.035033,257.3987,200.025,403.0293,270,315,0
2.055032,256.9223,200.0252,402.6795,270,315,0
2.075032,256.4459,200.0253,402.3297,270,315,0
2.095032,255.9694,200.0255,401.9799,270,315,0
2.115032,255.493,200.0256,401.6301,270,315,0
2.135032,255.0165,200.0258,401.2803,270,315,0
2.155032,254.54,200.0259,400.9305,270,315,0
2.175032,254.0636,200.0261,400.5807,270,315,0
2.195033,253.5871,200.0262,400.231,270,315,0
2.215033,253.1107,200.0264,399.8812,270,315,0
2.235033,252.6342,200.0266,399.5314,270,315,0
2.255033,252.1578,200.0267,399.1816,270,315,0
2.275033,251.6813,200.0269,398.8318,270,315,0
2.295033,251.2048,200.027,398.482,270,315,0
