0,0,1,0,270,315,0
0.02,0,1,0,270,315,0
0.04,0,1.267867,-0.006533334,270,315,0
0.06,0,1.43948,-0.001959905,270,315,0
0.08,-0.000213637,1.64568,-0.004527948,270,315,0
0.09999999,1.275254E-05,1.839445,-0.003396506,270,315,0
0.12,-0.0001526526,2.037693,-0.004002155,270,315,0
0.14,-5.616197E-05,2.234317,-0.003836347,270,315,0
0.16,-0.0001106748,2.431534,-0.004001007,270,315,0
0.18,-8.564682E-05,2.628532,-0.004027352,270,315,0
0.2,-0.0001000352,2.825612,-0.004110467,270,315,0
0.22,-9.572299E-05,3.022661,-0.004170425,270,315,0
0.24,-9.999362E-05,3.219721,-0.004239608,270,315,0
0.26,-0.0001004199,3.416777,-0.004305,270,315,0
0.28,-0.0001025306,3.613835,-0.004371804,270,315,0
0.3,-0.0001039115,3.810892,-0.004437947,270,315,0
0.32,-0.0001056011,4.00795,-0.004504253,270,315,0
0.34,-0.0001071581,4.205007,-0.004570395,270,315,0
0.36,-0.0001087682,4.402064,-0.004636503,270,315,0
0.38,-0.0001103538,4.599122,-0.004702525,270,315,0
0.4,-0.0001119472,4.796179,-0.004768481,270,315,0
0.42,-0.000113535,4.993236,-0.004834364,270,315,0
0.44,-0.0001151226,5.190293,-0.004900177,270,315,0
0.46,-0.000116708,5.387351,-0.004965917,270,315,0
0.48,-0.0001182919,5.584408,-0.005031586,270,315,0
0.5,-0.000119874,5.781465,-0.005097183,270,315,0
0.52,-0.0001214544,5.978522,-0.005162709,270,315,0
0.54,-0.0001230331,6.17558,-0.005228163,270,315,0
0.56,-0.0001246102,6.372637,-0.005293544,270,315,0
0.58,-0.0001261855,6.569694,-0.005358854,270,315,0
0.6,-0.0001277591,6.766751,-0.005424092,270,315,0
0.62,-0.000129331,6.963809,-0.005489258,270,315,0
0.64,-0.0001309012,7.160866,-0.005554351,270,315,0
0.66,-0.0001324697,7.357923,-0.005619372,270,315,0
0.68,-0.0001340364,7.55498,-0.005684321,270,315,0
0.7,-0.0001356015,7.752038,-0.005749198,270,315,0
0.72,-0.0001371648,7.949095,-0.005814001,270,315,0
0.74,-0.0001387264,8.146152,-0.005878733,270,315,0
0.76,-0.0001402863,8.34321,-0.005943392,270,315,0
0.78,-0.0001418445,8.540268,-0.006007978,270,315,0
0.8,-0.0001434009,8.737326,-0.006072491,270,315,0
0.82,-0.0001449556,8.934383,-0.006136931,270,315,0
0.84,-0.0001465086,9.131441,-0.006201299,270,315,0
0.86,-0.0001480598,9.328499,-0.006265593,270,315,0
0.88,-0.0001496094,9.525557,-0.006329814,270,315,0
0.9,-0.0001511571,9.722614,-0.006393963,270,315,0
0.92,-0.0001527032,9.919672,-0.006458038,270,315,0
0.94,-0.0001542475,10.11673,-0.006522039,270,315,0
0.96,-0.0001557901,10.31379,-0.006585968,270,315,0
0.98,-0.0001573309,10.51085,-0.006649822,270,315,0
1,-0.00015887,10.7079,-0.006713604,270,315,0
1.02,-0.0001604073,10.90496,-0.006777311,270,315,0
1.04,-0.0001619429,11.10202,-0.006840945,270,315,0
1.06,-0.0001634768,11.29908,-0.006904505,270,315,0
1.08,-0.0001650089,11.49613,-0.006967992,270,315,0
1.1,-0.0001665392,11.69319,-0.007031404,270,315,0
1.12,-0.0001680678,11.89025,-0.007094742,270,315,0
1.14,-0.0001695946,12.08731,-0.007158007,270,315,0
1.16,-0.0001711197,12.28436,-0.007221197,270,315,0
1.18,-0.000172643,12.48142,-0.007284313,270,315,0
1.2,-0.0001741646,12.67848,-0.007347354,270,315,0
1.22,-0.0001756843,12.87554,-0.007410321,270,315,0
1.24,-0.0001772024,13.0726,-0.007473214,270,315,0
1.26,-0.0001787186,13.26965,-0.007536032,270,315,0
1.28,-0.0001802331,13.46671,-0.007598776,270,315,0
1.3,-0.0001817458,13.66377,-0.007661445,270,315,0
1.32,-0.0001832568,13.86083,-0.007724039,270,315,0
1.34,-0.0001847659,14.05788,-0.007786558,270,315,0
1.36,-0.0001862733,14.25494,-0.007849002,270,315,0
1.38,-0.0001877789,14.452,-0.007911372,270,315,0
1.4,-0.0001892827,14.64906,-0.007973666,270,315,0
1.42,-0.0001907848,14.84612,-0.008035885,270,315,0
1.44,-0.000192285,15.04317,-0.008098029,270,315,0
1.46,-0.0001937835,15.24023,-0.008160097,270,315,0
1.48,-0.0001952802,15.43729,-0.008222089,270,315,0
1.5,-0.0001967751,15.63435,-0.008284006,270,315,0
1.52,-0.0001982682,15.8314,-0.008345848,270,315,0
1.54,-0.0001997595,16.02846,-0.008407614,270,315,0
1.56,-0.000201249,16.22552,-0.008469305,270,315,0
1.58,-0.0002027367,16.42258,-0.008530919,270,315,0
1.6,-0.0002042226,16.61963,-0.008592458,270,315,0
1.62,-0.0002057067,16.81669,-0.008653921,270,315,0
1.64,-0.000207189,17.01375,-0.008715307,270,315,0
1.66,-0.0002086695,17.21081,-0.008776618,270,315,0
1.68,-0.0002101482,17.40787,-0.008837853,270,315,0
1.7,-0.0002116251,17.60492,-0.008899011,270,315,0
1.72,-0.0002131001,17.80198,-0.008960092,270,315,0
1.74,-0.0002145734,17.99904,-0.009021098,270,315,0
1.76,-0.0002160448,18.1961,-0.009082027,270,315,0
1.78,-0.0002175144,18.39315,-0.009142878,270,315,0
1.8,-0.0002189822,18.59021,-0.009203654,270,315,0
1.82,-0.0002204482,18.78727,-0.009264352,270,315,0
1.84,-0.0002219123,18.98433,-0.009324973,270,315,0
1.86,-0.0002233746,19.18139,-0.009385518,270,315,0
1.88,-0.0002248351,19.37844,-0.009445985,270,315,0
1.9,-0.0002262938,19.5755,-0.009506376,270,315,0
1.92,-0.0002277506,19.77256,-0.009566689,270,315,0
1.94,-0.0002292056,19.96962,-0.009626925,270,315,0
1.96,-0.0002306588,20.16667,-0.009687083,270,315,0
1.98,-0.0002321101,20.36373,-0.009747163,270,315,0
2,-0.0002335596,20.56079,-0.009807167,270,315,0
2.02,-0.0002350072,20.75785,-0.009867093,270,315,0
2.04,-0.000236453,20.9549,-0.00992694,270,315,0
2.06,-0.000237897,21.15196,-0.00998671,270,315,0
2.08,-0.000239339,21.34902,-0.0100464,270,315,0
2.1,-0.0002407793,21.54608,-0.01010602,270,315,0
2.12,-0.0002422177,21.74314,-0.01016555,270,315,0
2.14,-0.0002436542,21.94019,-0.01022501,270,315,0
2.16,-0.0002450889,22.13725,-0.01028439,270,315,0
2.18,-0.0002465217,22.33431,-0.01034369,270,315,0
2.2,-0.0002479527,22.53137,-0.01040291,270,315,0
2.22,-0.0002493818,22.72842,-0.01046206,270,315,0
2.24,-0.000250809,22.92548,-0.01052112,270,315,0
2.26,-0.0002522343,23.12254,-0.01058011,270,315,0
2.28,-0.0002536578,23.3196,-0.01063902,270,315,0
2.3,-0.0002550795,23.51665,-0.01069785,270,315,0
2.32,-0.0002564992,23.71371,-0.0107566,270,315,0
2.34,-0.0002579171,23.91077,-0.01081527,270,315,0
2.36,-0.0002593331,24.10783,-0.01087386,270,315,0
2.38,-0.0002607472,24.30489,-0.01093237,270,315,0
2.4,-0.0002621594,24.50194,-0.01099081,270,315,0
2.42,-0.0002635698,24.699,-0.01104916,270,315,0
2.44,-0.0002649782,24.89606,-0.01110744,270,315,0
2.46,-0.0002663848,25.09312,-0.01116563,270,315,0
2.48,-0.0002677895,25.29017,-0.01122375,270,315,0
2.5,-0.0002691922,25.48723,-0.01128178,270,315,0
2.52,-0.0002705931,25.68429,-0.01133974,270,315,0
2.54,-0.0002719921,25.88135,-0.01139762,270,315,0
2.56,-0.0002733892,26.07841,-0.01145541,270,315,0
2.58,-0.0002747844,26.27546,-0.01151313,270,315,0
2.6,-0.0002761777,26.47252,-0.01157076,270,315,0
2.62,-0.0002775691,26.66958,-0.01162832,270,315,0
2.64,-0.0002789585,26.86664,-0.01168579,270,315,0
2.66,-0.0002803461,27.06369,-0.01174319,270,315,0
2.68,-0.0002817317,27.26075,-0.0118005,270,315,0
2.7,-0.0002831155,27.45781,-0.01185773,270,315,0
2.72,-0.0002844973,27.65487,-0.01191489,270,315,0
2.74,-0.0002858772,27.85192,-0.01197196,270,315,0
2.76,-0.0002872552,28.04898,-0.01202895,270,315,0
2.78,-0.0002886312,28.24604,-0.01208586,270,315,0
2.8,-0.0002900054,28.4431,-0.01214269,270,315,0
2.82,-0.0002913776,28.64016,-0.01219943,270,315,0
2.84,-0.0002927478,28.83721,-0.0122561,270,315,0
2.86,-0.0002941162,29.03427,-0.01231268,270,315,0
2.88,-0.0002954826,29.23133,-0.01236919,270,315,0
2.9,-0.000296847,29.42839,-0.01242561,270,315,0
2.92,-0.0002982095,29.62544,-0.01248195,270,315,0
2.94,-0.0002995701,29.8225,-0.0125382,270,315,0
